item_id,actual_sum,predicted_sum,diff_sum
60,0.0,0.266602544366902,0.266602544366902
61,0.0,0.1318381893002067,0.1318381893002067
62,19.0,7.3617961870006505,-11.63820381299935
63,0.0,0.37136869944820605,0.37136869944820605
64,1.0,1.6462666997011284,0.6462666997011284
65,0.0,0.6789187592920634,0.6789187592920634
66,0.0,0.802187206040403,0.802187206040403
67,10.0,4.602320550798382,-5.397679449201618
68,0.0,0.07104919317593066,0.07104919317593066
69,12.0,9.512427670157809,-2.487572329842191
70,17.0,8.469551958271698,-8.530448041728302
71,0.0,0.5520017418605412,0.5520017418605412
72,0.0,1.056282726977503,1.056282726977503
73,0.0,0.2183517360776741,0.2183517360776741
74,0.0,0.43561347501968856,0.43561347501968856
75,0.0,0.4918498730374112,0.4918498730374112
76,7.0,1.440737396133285,-5.559262603866715
77,0.0,1.356124767310953,1.356124767310953
78,0.0,0.7152818637455729,0.7152818637455729
79,2.0,2.125680482452198,0.1256804824521982
80,0.0,1.519879017553714,1.519879017553714
81,0.0,0.3158028383913541,0.3158028383913541
82,0.0,0.31369849943506195,0.31369849943506195
83,0.0,1.0348250805066803,1.0348250805066803
84,0.0,0.2011001843658683,0.2011001843658683
85,0.0,0.9597060469582481,0.9597060469582481
86,0.0,0.08629358007016899,0.08629358007016899
87,1.0,0.5529779939495634,-0.4470220060504366
88,0.0,1.068288095573326,1.068288095573326
89,0.0,0.5548148381849666,0.5548148381849666
90,0.0,0.9165017967330397,0.9165017967330397
91,32.0,1.3820725073873719,-30.61792749261263
92,0.0,0.14144924650706908,0.14144924650706908
93,1.0,1.9426203861697322,0.9426203861697322
94,0.0,0.1718385476977932,0.1718385476977932
95,0.0,0.2564657086610384,0.2564657086610384
96,0.0,0.5682623863594616,0.5682623863594616
97,0.0,0.8054804188840852,0.8054804188840852
98,0.0,0.8693833670543264,0.8693833670543264
99,0.0,0.9174181614834231,0.9174181614834231
100,0.0,0.650271348238417,0.650271348238417
101,0.0,0.04382015799113836,0.04382015799113836
102,0.0,0.04382015799113836,0.04382015799113836
103,0.0,0.2263556732072482,0.2263556732072482
104,0.0,0.2263556732072482,0.2263556732072482
105,0.0,0.07271859631941299,0.07271859631941299
106,0.0,0.07271859631941299,0.07271859631941299
107,0.0,0.14277209149004744,0.14277209149004744
108,0.0,0.030134486326810827,0.030134486326810827
109,0.0,1.7445057202201446,1.7445057202201446
110,0.0,0.030134486326810827,0.030134486326810827
111,0.0,0.2612710589153964,0.2612710589153964
112,0.0,0.030134486326810827,0.030134486326810827
113,1.0,1.1088387683445364,0.10883876834453643
114,0.0,0.030134486326810827,0.030134486326810827
115,0.0,0.18450268718865417,0.18450268718865417
116,0.0,0.024292599030953148,0.024292599030953148
117,0.0,0.17020991976961927,0.17020991976961927
118,0.0,0.030134486326810827,0.030134486326810827
119,0.0,0.030134486326810827,0.030134486326810827
120,0.0,0.030134486326810827,0.030134486326810827
121,0.0,0.030134486326810827,0.030134486326810827
122,0.0,0.030134486326810827,0.030134486326810827
123,0.0,0.030134486326810827,0.030134486326810827
124,0.0,0.030134486326810827,0.030134486326810827
125,0.0,0.030134486326810827,0.030134486326810827
126,0.0,0.030134486326810827,0.030134486326810827
127,0.0,0.030134486326810827,0.030134486326810827
128,0.0,0.030134486326810827,0.030134486326810827
129,0.0,0.030134486326810827,0.030134486326810827
130,0.0,0.030134486326810827,0.030134486326810827
131,0.0,0.030134486326810827,0.030134486326810827
132,0.0,0.030134486326810827,0.030134486326810827
133,0.0,0.25974757807166254,0.25974757807166254
134,0.0,0.019461699302991117,0.019461699302991117
135,0.0,0.017476217147598713,0.017476217147598713
136,0.0,0.07593450495532617,0.07593450495532617
137,0.0,0.030134486326810827,0.030134486326810827
138,2.0,0.7418546756098812,-1.2581453243901188
139,1.0,0.043685413092111006,-0.956314586907889
140,0.0,0.7418546756098812,0.7418546756098812
141,0.0,0.030134486326810827,0.030134486326810827
142,0.0,0.633658089990311,0.633658089990311
143,0.0,0.14626434734304433,0.14626434734304433
144,0.0,0.030134486326810827,0.030134486326810827
145,0.0,0.030134486326810827,0.030134486326810827
146,1.0,0.030134486326810827,-0.9698655136731892
147,1.0,0.030134486326810827,-0.9698655136731892
148,0.0,0.17020991976961927,0.17020991976961927
149,5.0,1.0912003139149933,-3.9087996860850067
150,0.0,0.030134486326810827,0.030134486326810827
151,0.0,0.29832152627091274,0.29832152627091274
152,0.0,0.26042968751806417,0.26042968751806417
153,2.0,0.9551494781481615,-1.0448505218518385
154,1.0,1.7100171365615593,0.7100171365615593
155,0.0,1.0843001157198544,1.0843001157198544
156,0.0,1.8167536255117998,1.8167536255117998
157,1.0,0.2943885358098202,-0.7056114641901798
158,1.0,0.14277209149004744,-0.8572279085099526
159,1.0,0.030134486326810827,-0.9698655136731892
160,0.0,0.030134486326810827,0.030134486326810827
161,1.0,0.17020991976961927,-0.8297900802303807
162,0.0,0.1268026480400532,0.1268026480400532
163,0.0,0.030134486326810827,0.030134486326810827
164,0.0,0.030134486326810827,0.030134486326810827
165,0.0,0.019461699302991117,0.019461699302991117
166,1.0,0.8882555642916213,-0.11174443570837866
167,0.0,0.26937525366925863,0.26937525366925863
168,0.0,0.8939645445868062,0.8939645445868062
169,0.0,0.030134486326810827,0.030134486326810827
170,0.0,0.021553401628707152,0.021553401628707152
171,0.0,0.1330030677849282,0.1330030677849282
172,0.0,0.1330030677849282,0.1330030677849282
173,0.0,0.7418546756098812,0.7418546756098812
174,1.0,0.030134486326810827,-0.9698655136731892
175,0.0,0.033966569876773274,0.033966569876773274
176,0.0,0.031013291902650827,0.031013291902650827
177,0.0,0.35020937584643225,0.35020937584643225
178,0.0,0.016931556590157822,0.016931556590157822
179,0.0,0.017987489426930733,0.017987489426930733
180,0.0,1.0066021497500428,1.0066021497500428
181,1.0,0.030134486326810827,-0.9698655136731892
182,2.0,0.030134486326810827,-1.969865513673189
183,1.0,0.030134486326810827,-0.9698655136731892
184,1.0,0.030134486326810827,-0.9698655136731892
185,1.0,0.030134486326810827,-0.9698655136731892
186,2.0,0.030134486326810827,-1.969865513673189
187,1.0,0.030134486326810827,-0.9698655136731892
188,1.0,0.030134486326810827,-0.9698655136731892
189,2.0,0.030134486326810827,-1.969865513673189
190,1.0,0.030134486326810827,-0.9698655136731892
191,1.0,0.030134486326810827,-0.9698655136731892
192,1.0,0.030134486326810827,-0.9698655136731892
193,1.0,0.030134486326810827,-0.9698655136731892
194,1.0,0.030134486326810827,-0.9698655136731892
195,1.0,0.17020991976961927,-0.8297900802303807
196,0.0,0.030134486326810827,0.030134486326810827
197,0.0,0.4017833151623348,0.4017833151623348
198,0.0,0.03899943711581556,0.03899943711581556
199,0.0,0.42296124083305675,0.42296124083305675
200,0.0,0.08466020094110663,0.08466020094110663
201,1.0,0.030134486326810827,-0.9698655136731892
202,4.0,1.3667033892710538,-2.633296610728946
203,0.0,0.2607559280528811,0.2607559280528811
204,0.0,0.8939645445868062,0.8939645445868062
205,0.0,2.2266529133656388,2.2266529133656388
206,0.0,0.030134486326810827,0.030134486326810827
207,0.0,0.30244024371941014,0.30244024371941014
208,1.0,0.030134486326810827,-0.9698655136731892
209,0.0,0.030134486326810827,0.030134486326810827
210,0.0,0.3023998367810851,0.3023998367810851
211,0.0,0.26937525366925863,0.26937525366925863
212,0.0,0.26937525366925863,0.26937525366925863
213,4.0,2.7897378707909994,-1.2102621292090006
214,0.0,0.26937525366925863,0.26937525366925863
215,0.0,0.017476217147598713,0.017476217147598713
216,0.0,0.26937525366925863,0.26937525366925863
217,0.0,0.26937525366925863,0.26937525366925863
218,0.0,0.0021308052480984124,0.0021308052480984124
219,0.0,0.18832710245120304,0.18832710245120304
220,0.0,0.030134486326810827,0.030134486326810827
221,0.0,0.030134486326810827,0.030134486326810827
222,0.0,0.030134486326810827,0.030134486326810827
223,0.0,0.030134486326810827,0.030134486326810827
224,0.0,0.2841712631792073,0.2841712631792073
225,3.0,0.9520841797225503,-2.0479158202774497
226,2.0,0.9184374155888643,-1.0815625844111358
227,0.0,0.030134486326810827,0.030134486326810827
228,1.0,0.7663351745885199,-0.23366482541148015
229,1.0,0.030134486326810827,-0.9698655136731892
230,0.0,0.3810829284918614,0.3810829284918614
231,0.0,0.26937525366925863,0.26937525366925863
232,0.0,0.0021308052480984124,0.0021308052480984124
233,0.0,0.0021308052480984124,0.0021308052480984124
234,4.0,1.7776649517982825,-2.2223350482017175
235,0.0,0.0021308052480984124,0.0021308052480984124
236,0.0,0.017987489426930733,0.017987489426930733
237,0.0,0.7418546756098812,0.7418546756098812
238,2.0,0.08771122982593603,-1.912288770174064
239,0.0,0.26937525366925863,0.26937525366925863
240,0.0,0.26937525366925863,0.26937525366925863
241,0.0,0.26937525366925863,0.26937525366925863
242,0.0,0.030134486326810827,0.030134486326810827
243,0.0,0.02159250455108953,0.02159250455108953
244,0.0,0.05449031540587821,0.05449031540587821
245,1.0,0.030134486326810827,-0.9698655136731892
246,0.0,0.21877352449493773,0.21877352449493773
247,0.0,0.017987489426930733,0.017987489426930733
248,4.0,2.208749905925795,-1.791250094074205
249,0.0,0.7418546756098812,0.7418546756098812
250,0.0,0.030134486326810827,0.030134486326810827
251,0.0,0.030134486326810827,0.030134486326810827
252,0.0,0.1268026480400532,0.1268026480400532
253,2.0,1.1849562387075188,-0.8150437612924812
254,0.0,0.8939645445868062,0.8939645445868062
255,0.0,0.030134486326810827,0.030134486326810827
256,0.0,0.030134486326810827,0.030134486326810827
257,0.0,0.5893212835622674,0.5893212835622674
258,0.0,0.9793405214103436,0.9793405214103436
259,2.0,1.5209928978108584,-0.47900710218914155
260,0.0,0.030134486326810827,0.030134486326810827
261,0.0,0.030134486326810827,0.030134486326810827
262,0.0,0.030134486326810827,0.030134486326810827
263,0.0,0.07841637437789842,0.07841637437789842
264,0.0,0.03148152944236593,0.03148152944236593
265,0.0,0.13685418626646512,0.13685418626646512
266,0.0,0.030134486326810827,0.030134486326810827
267,0.0,0.22208183646284374,0.22208183646284374
268,0.0,0.14277209149004744,0.14277209149004744
269,1.0,1.1598852826780193,0.15988528267801927
270,0.0,0.044025816733825024,0.044025816733825024
271,0.0,0.030134486326810827,0.030134486326810827
272,0.0,0.06418712510045176,0.06418712510045176
273,0.0,0.03799349837998413,0.03799349837998413
274,0.0,0.030134486326810827,0.030134486326810827
275,0.0,0.030134486326810827,0.030134486326810827
276,0.0,0.2979944910937096,0.2979944910937096
277,0.0,0.12746805179823473,0.12746805179823473
278,0.0,0.0021308052480984124,0.0021308052480984124
279,0.0,0.030134486326810827,0.030134486326810827
280,0.0,0.0021308052480984124,0.0021308052480984124
281,0.0,0.207247613823987,0.207247613823987
282,0.0,0.36366937061575905,0.36366937061575905
283,0.0,0.4687660080192839,0.4687660080192839
284,1.0,0.6237704139555413,-0.37622958604445866
285,0.0,0.019461699302991117,0.019461699302991117
286,0.0,0.030134486326810827,0.030134486326810827
287,0.0,0.14277209149004744,0.14277209149004744
288,0.0,0.26937525366925863,0.26937525366925863
289,0.0,0.030134486326810827,0.030134486326810827
290,0.0,0.0021308052480984124,0.0021308052480984124
291,1.0,0.030134486326810827,-0.9698655136731892
292,0.0,0.4194531289421154,0.4194531289421154
293,1.0,0.5452910268663679,-0.4547089731336321
294,1.0,0.369148104397987,-0.630851895602013
295,0.0,0.4404481328802417,0.4404481328802417
296,0.0,0.34106872747941913,0.34106872747941913
297,0.0,0.09425296901313546,0.09425296901313546
298,0.0,0.3661664780116458,0.3661664780116458
299,0.0,0.34106872747941913,0.34106872747941913
300,0.0,0.030134486326810827,0.030134486326810827
301,0.0,0.26937525366925863,0.26937525366925863
302,0.0,0.7418546756098812,0.7418546756098812
303,0.0,0.0,0.0
304,0.0,0.030134486326810827,0.030134486326810827
305,0.0,0.030134486326810827,0.030134486326810827
306,0.0,0.3177813456424718,0.3177813456424718
307,0.0,0.030134486326810827,0.030134486326810827
308,4.0,1.4855117223607408,-2.514488277639259
309,0.0,0.030134486326810827,0.030134486326810827
310,0.0,0.0021308052480984124,0.0021308052480984124
311,0.0,0.0021308052480984124,0.0021308052480984124
312,0.0,0.0021308052480984124,0.0021308052480984124
313,1.0,1.9671473743233847,0.9671473743233847
314,1.0,0.20645502482933992,-0.79354497517066
315,1.0,0.7418546756098812,-0.25814532439011884
316,0.0,0.05135381211431654,0.05135381211431654
317,0.0,0.20778327643472377,0.20778327643472377
318,0.0,0.019461699302991117,0.019461699302991117
319,0.0,0.019461699302991117,0.019461699302991117
320,0.0,0.34226407895457833,0.34226407895457833
321,0.0,0.22764366138656245,0.22764366138656245
322,1.0,0.8611445928923381,-0.13885540710766187
323,0.0,0.6494812992086558,0.6494812992086558
324,2.0,0.5978581512117593,-1.4021418487882407
325,4.0,2.8239806407194643,-1.1760193592805357
326,0.0,0.0021308052480984124,0.0021308052480984124
327,0.0,0.030134486326810827,0.030134486326810827
328,0.0,0.0021308052480984124,0.0021308052480984124
329,0.0,0.14615437233547246,0.14615437233547246
330,0.0,0.030134486326810827,0.030134486326810827
331,0.0,0.019461699302991117,0.019461699302991117
332,0.0,0.14277209149004744,0.14277209149004744
333,0.0,0.02159250455108953,0.02159250455108953
334,0.0,0.26937525366925863,0.26937525366925863
335,0.0,0.03780780833680461,0.03780780833680461
336,0.0,0.14277209149004744,0.14277209149004744
337,0.0,0.030134486326810827,0.030134486326810827
338,0.0,0.030134486326810827,0.030134486326810827
339,0.0,0.030134486326810827,0.030134486326810827
340,0.0,0.14277209149004744,0.14277209149004744
341,0.0,0.030134486326810827,0.030134486326810827
342,0.0,0.8939645445868062,0.8939645445868062
343,0.0,0.030134486326810827,0.030134486326810827
344,0.0,0.030134486326810827,0.030134486326810827
345,0.0,0.030134486326810827,0.030134486326810827
346,0.0,0.030134486326810827,0.030134486326810827
347,0.0,0.14277209149004744,0.14277209149004744
348,0.0,0.030134486326810827,0.030134486326810827
349,0.0,0.14277209149004744,0.14277209149004744
350,0.0,0.14277209149004744,0.14277209149004744
351,0.0,0.12601210064626545,0.12601210064626545
352,0.0,0.030134486326810827,0.030134486326810827
353,1.0,0.9108802160662205,-0.0891197839337795
354,0.0,0.18273514431326943,0.18273514431326943
355,0.0,0.030134486326810827,0.030134486326810827
356,1.0,1.708514340699386,0.7085143406993859
357,0.0,0.32246394922474886,0.32246394922474886
358,0.0,0.030134486326810827,0.030134486326810827
359,0.0,0.030134486326810827,0.030134486326810827
360,0.0,0.030134486326810827,0.030134486326810827
361,0.0,0.030134486326810827,0.030134486326810827
362,0.0,0.030134486326810827,0.030134486326810827
363,0.0,0.016572936983275065,0.016572936983275065
364,1.0,0.030134486326810827,-0.9698655136731892
365,0.0,0.0021308052480984124,0.0021308052480984124
366,0.0,0.1346884385335925,0.1346884385335925
367,0.0,0.1268026480400532,0.1268026480400532
368,0.0,0.1268026480400532,0.1268026480400532
369,0.0,0.0021308052480984124,0.0021308052480984124
370,0.0,0.0021308052480984124,0.0021308052480984124
371,0.0,0.17554841587526698,0.17554841587526698
372,0.0,0.24226344546265474,0.24226344546265474
373,0.0,0.33405778727668495,0.33405778727668495
374,0.0,0.030134486326810827,0.030134486326810827
375,0.0,0.14890879602558685,0.14890879602558685
376,0.0,0.1268026480400532,0.1268026480400532
377,0.0,0.019461699302991117,0.019461699302991117
378,0.0,0.058101059495883636,0.058101059495883636
379,0.0,0.030134486326810827,0.030134486326810827
380,0.0,0.1268026480400532,0.1268026480400532
381,0.0,0.030134486326810827,0.030134486326810827
382,0.0,0.0021308052480984124,0.0021308052480984124
383,0.0,0.030134486326810827,0.030134486326810827
384,0.0,0.33788710353729373,0.33788710353729373
385,0.0,0.3565260752128559,0.3565260752128559
386,0.0,0.044025816733825024,0.044025816733825024
387,0.0,0.11705213751149494,0.11705213751149494
388,1.0,1.665192386338525,0.665192386338525
389,0.0,0.22066194045752624,0.22066194045752624
390,0.0,0.019461699302991117,0.019461699302991117
391,0.0,0.10078671708687877,0.10078671708687877
392,0.0,0.24457119150790674,0.24457119150790674
393,0.0,0.01834610903381349,0.01834610903381349
394,0.0,0.030134486326810827,0.030134486326810827
395,0.0,0.26937525366925863,0.26937525366925863
396,0.0,0.030134486326810827,0.030134486326810827
397,0.0,0.09865591183878035,0.09865591183878035
398,0.0,0.09865591183878035,0.09865591183878035
399,0.0,0.09865591183878035,0.09865591183878035
400,0.0,0.030134486326810827,0.030134486326810827
401,0.0,0.0021308052480984124,0.0021308052480984124
402,0.0,0.8939645445868062,0.8939645445868062
403,0.0,0.030134486326810827,0.030134486326810827
404,0.0,0.030134486326810827,0.030134486326810827
405,1.0,0.388980104105729,-0.611019895894271
406,0.0,0.11433779287548289,0.11433779287548289
407,3.0,1.427139198744957,-1.572860801255043
408,2.0,1.553515046455966,-0.44648495354403406
409,2.0,0.07593450495532617,-1.9240654950446738
410,0.0,0.422751688882958,0.422751688882958
411,0.0,0.0021308052480984124,0.0021308052480984124
412,0.0,0.030134486326810827,0.030134486326810827
413,2.0,1.2742002529089314,-0.7257997470910686
414,1.0,0.7080741289481082,-0.2919258710518918
415,0.0,0.26937525366925863,0.26937525366925863
416,0.0,0.030134486326810827,0.030134486326810827
417,0.0,0.0021308052480984124,0.0021308052480984124
418,0.0,0.0021308052480984124,0.0021308052480984124
419,0.0,0.09865591183878035,0.09865591183878035
420,0.0,0.030134486326810827,0.030134486326810827
421,1.0,1.1563847241968022,0.15638472419680216
422,0.0,0.030134486326810827,0.030134486326810827
423,0.0,0.3986421042160913,0.3986421042160913
424,0.0,0.11515185833341926,0.11515185833341926
425,0.0,0.0021308052480984124,0.0021308052480984124
426,0.0,0.0021308052480984124,0.0021308052480984124
427,0.0,0.0021308052480984124,0.0021308052480984124
428,0.0,0.7418546756098812,0.7418546756098812
429,0.0,0.11072250723330504,0.11072250723330504
430,0.0,0.7418546756098812,0.7418546756098812
431,0.0,0.0021308052480984124,0.0021308052480984124
432,0.0,0.14626434734304433,0.14626434734304433
433,0.0,0.019461699302991117,0.019461699302991117
434,0.0,0.030134486326810827,0.030134486326810827
435,0.0,0.1157548098572422,0.1157548098572422
436,0.0,0.044025816733825024,0.044025816733825024
437,0.0,0.030134486326810827,0.030134486326810827
438,0.0,0.27662323696755153,0.27662323696755153
439,0.0,0.22604526096760308,0.22604526096760308
440,0.0,0.10859170198520662,0.10859170198520662
441,0.0,0.0021308052480984124,0.0021308052480984124
442,0.0,0.019461699302991117,0.019461699302991117
443,0.0,0.01834610903381349,0.01834610903381349
444,0.0,0.017987489426930733,0.017987489426930733
445,1.0,0.7418546756098812,-0.25814532439011884
446,0.0,0.030134486326810827,0.030134486326810827
447,0.0,0.030134486326810827,0.030134486326810827
448,1.0,1.8842177507355231,0.8842177507355231
449,0.0,0.0021308052480984124,0.0021308052480984124
450,0.0,0.01834610903381349,0.01834610903381349
451,0.0,0.21424231812248085,0.21424231812248085
452,0.0,0.030134486326810827,0.030134486326810827
453,0.0,0.08776808150839638,0.08776808150839638
454,0.0,0.7418546756098812,0.7418546756098812
455,0.0,0.030134486326810827,0.030134486326810827
456,0.0,0.18810891579552644,0.18810891579552644
457,0.0,0.1268026480400532,0.1268026480400532
458,0.0,0.0021308052480984124,0.0021308052480984124
459,0.0,0.0021308052480984124,0.0021308052480984124
460,0.0,0.14462741446976937,0.14462741446976937
461,1.0,0.044025816733825024,-0.955974183266175
462,0.0,0.11121114395522717,0.11121114395522717
463,0.0,0.030134486326810827,0.030134486326810827
464,23.0,15.565982485028481,-7.434017514971519
465,0.0,0.0,0.0
466,0.0,0.0,0.0
467,0.0,0.1825770739096828,0.1825770739096828
468,0.0,0.003921371534647091,0.003921371534647091
469,0.0,0.003921371534647091,0.003921371534647091
470,0.0,0.04382015799113836,0.04382015799113836
471,0.0,1.2438994228613631,1.2438994228613631
472,4.0,9.205960890775142,5.205960890775142
473,14.0,1.8951403948167447,-12.104859605183256
474,2.0,2.071852054933091,0.07185205493309121
475,0.0,0.5061614330624237,0.5061614330624237
476,0.0,0.13735160675795688,0.13735160675795688
477,0.0,3.3067178303674907,3.3067178303674907
478,3.0,3.431338656876472,0.4313386568764721
479,0.0,0.7548635418661477,0.7548635418661477
480,0.0,2.4018310675206647,2.4018310675206647
481,1.0,1.025582107882629,0.025582107882629046
482,46.0,32.074313435030575,-13.925686564969425
483,0.0,0.07843776549729424,0.07843776549729424
484,0.0,2.6191946186640958,2.6191946186640958
485,0.0,2.858294295469307,2.858294295469307
486,109.0,89.94136362364644,-19.05863637635356
487,1.0,0.003921371534647091,-0.9960786284653529
488,0.0,0.04382015799113836,0.04382015799113836
489,1.0,0.003921371534647091,-0.9960786284653529
490,0.0,0.04382015799113836,0.04382015799113836
491,9.0,11.392228212514585,2.392228212514585
492,20.0,20.34772877537961,0.3477287753796112
493,4.0,1.9440227579924612,-2.055977242007539
494,10.0,4.633489809056834,-5.366510190943166
495,0.0,0.4294242281042081,0.4294242281042081
496,6.0,4.188736866550395,-1.8112631334496054
497,0.0,0.0885674269195711,0.0885674269195711
498,0.0,1.0792038222493403,1.0792038222493403
499,0.0,0.1510233928513554,0.1510233928513554
500,0.0,0.07271859631941299,0.07271859631941299
501,0.0,0.04932267640539566,0.04932267640539566
502,1.0,2.572954222306036,1.572954222306036
503,3.0,4.512095975474405,1.5120959754744048
504,0.0,2.5990674521489203,2.5990674521489203
505,0.0,1.6578409973609203,1.6578409973609203
506,0.0,0.9671027671572113,0.9671027671572113
507,0.0,0.04932267640539566,0.04932267640539566
508,0.0,1.4187875076456828,1.4187875076456828
509,0.0,0.04932267640539566,0.04932267640539566
510,1.0,0.13953710236468564,-0.8604628976353144
511,0.0,0.04932267640539566,0.04932267640539566
512,0.0,0.04932267640539566,0.04932267640539566
513,0.0,0.04932267640539566,0.04932267640539566
514,0.0,0.04932267640539566,0.04932267640539566
515,2.0,4.154191761908631,2.1541917619086313
516,0.0,0.04932267640539566,0.04932267640539566
517,0.0,0.04932267640539566,0.04932267640539566
518,0.0,0.04932267640539566,0.04932267640539566
519,0.0,0.04932267640539566,0.04932267640539566
520,0.0,0.04932267640539566,0.04932267640539566
521,1.0,1.8180266148449962,0.8180266148449962
522,0.0,0.4827876777106307,0.4827876777106307
523,0.0,0.04382015799113836,0.04382015799113836
524,0.0,0.3915489333707497,0.3915489333707497
525,0.0,0.04382015799113836,0.04382015799113836
526,0.0,0.04382015799113836,0.04382015799113836
527,0.0,0.0021276964864712475,0.0021276964864712475
528,1.0,0.7130942094963124,-0.2869057905036876
529,0.0,0.005635735540689587,0.005635735540689587
530,0.0,0.0,0.0
531,0.0,0.003921371534647091,0.003921371534647091
532,0.0,0.1299109136920757,0.1299109136920757
533,0.0,0.00594346655740386,0.00594346655740386
534,0.0,0.11140258035718321,0.11140258035718321
535,2.0,0.7826097958504593,-1.2173902041495408
536,1.0,0.8447328249196614,-0.1552671750803386
537,0.0,0.3653654341167011,0.3653654341167011
538,0.0,0.04382015799113836,0.04382015799113836
539,1.0,0.7130942094963124,-0.2869057905036876
540,0.0,0.04382015799113836,0.04382015799113836
541,1.0,0.021023154288145985,-0.9789768457118541
542,0.0,0.009963453933731846,0.009963453933731846
543,1.0,0.0,-1.0
544,2.0,0.15428435666973198,-1.845715643330268
545,1.0,0.02900122523497413,-0.9709987747650258
546,3.0,0.04284054066126512,-2.957159459338735
547,1.0,0.1523107348119873,-0.8476892651880127
548,0.0,0.03980012239245068,0.03980012239245068
549,1.0,0.028107666240843196,-0.9718923337591568
550,0.0,0.003921371534647091,0.003921371534647091
551,0.0,0.021018955109058848,0.021018955109058848
552,1.0,0.014091345263609726,-0.9859086547363902
553,0.0,0.07345487934602406,0.07345487934602406
554,0.0,0.045552606810085196,0.045552606810085196
555,0.0,0.04503352776102506,0.04503352776102506
556,1.0,0.07857732050470544,-0.9214226794952945
557,0.0,0.014453802499746322,0.014453802499746322
558,0.0,0.05394619448386095,0.05394619448386095
559,0.0,0.010221873216430505,0.010221873216430505
560,3.0,0.1547185695753992,-2.845281430424601
561,0.0,0.0,0.0
562,0.0,0.15231073481198731,0.15231073481198731
563,0.0,0.5501841265025477,0.5501841265025477
564,1.0,0.4736057276113814,-0.5263942723886186
565,1.0,0.06368195615753137,-0.9363180438424686
566,0.0,0.1523107348119873,0.1523107348119873
567,0.0,0.04382015799113836,0.04382015799113836
568,0.0,0.3915489333707497,0.3915489333707497
569,0.0,0.04382015799113836,0.04382015799113836
570,0.0,0.006161494955588993,0.006161494955588993
571,1.0,0.15231073481198731,-0.8476892651880127
572,0.0,0.04382015799113836,0.04382015799113836
573,2.0,0.004062532697408232,-1.9959374673025918
574,1.0,0.04382015799113836,-0.9561798420088616
575,1.0,0.04382015799113836,-0.9561798420088616
576,0.0,0.3653654341167011,0.3653654341167011
577,0.0,0.3653654341167011,0.3653654341167011
578,0.0,0.8213345029909928,0.8213345029909928
